scientificName,year,n,cumulative
"Andrena medioxima Warncke, 1975",NA,1,15037
"Andrena virgata Warncke, 1975",NA,1,15038
"Andrena canohirta (Friese, 1923)",NA,1,15039
"Andrena abjecta Pérez, 1895",NA,1,15040
"Andrena cervina Warncke, 1975",NA,1,15041
"Andrena impasta Warncke, 1975",NA,1,15042
"Andrena tringa Warncke, 1973",NA,1,15043
"Andrena pavonia Warncke, 1974",NA,1,15044
"Andrena calandra Warncke, 1975",NA,1,15045
"Andrena testaceipes Saunders, 1908",NA,1,15046
"Andrena dinizi Warncke, 1975",NA,1,15047
"Andrena kilikiae Warncke, 1969",NA,1,15048
"Andrena microthorax Pérez, 1895",NA,1,15049
"Andrena minima Warncke, 1974",NA,1,15050
"Andrena pesleria Gusenleitner, 1998",NA,1,15051
"Andrena gunaca Warncke, 1975",NA,1,15052
"Andrena teunisseni Gusenleitner, 1998",NA,1,15053
"Andrena chelma Warncke, 1975",NA,1,15054
"Andrena najadana Warncke, 1975",NA,1,15055
"Andrena flagella Nurse, 1904",NA,1,15056
"Andrena caspica Morawitz, 1886",NA,1,15057
"Andrena aeripes LaBerge, 1967",NA,1,15058
"Perdita debilis Timberlake, 1968",NA,1,15059
"Protandrena dreisbachi (Timberlake, 1975)",NA,1,15060
"Rhophitulus pygidialis (Vachal, 1909)",NA,1,15061
"Rhophitulus dubius (Vachal, 1909)",NA,1,15062
"Andrena nitidilabris Pérez, 1895",NA,1,15063
"Andrena formosana Cockerell, 1911",NA,1,15064
"Flavipanurgus merceti (Vachal, 1910)",NA,1,15065
"Andrena grandilabris Pérez, 1903",NA,1,15066
"Panurginus brullei (Lepeletier, 1841)",NA,1,15067
"Andrena oligotricha Mavromoustakis, 1952",NA,1,15068
"Andrena unicincta Friese, 1899",NA,1,15069
"Andrena albopicta Radoszkowski, 1874",NA,1,15070
"Andrena flavobila Warncke, 1965",NA,1,15071
"Andrena creberrima Pérez, 1895",NA,1,15072
"Andrena sphecodimorpha Hedicke, 1942",NA,1,15073
"Panurginus annulatus (Sichel, 1859)",NA,1,15074
"Andrena graecella Warncke, 1965",NA,1,15075
"Andrena cypricola Mavromoustakis, 1952",NA,1,15076
"Andrena biguttata Friese, 1923",NA,1,15077
"Andrena stoeckhertella Pittioni, 1948",NA,1,15078
"Melitturga spinosa Morawitz, 1891",NA,1,15079
"Andrena erythrocnemis Morawitz, 1871",NA,1,15080
"Andrena niveobarbata Nurse, 1904",NA,1,15081
"Euryglossina paupercula (Cockerell, 1915)",NA,1,15082
"Goniocolletes gallipes (Cockerell, 1913)",NA,1,15083
"Goniocolletes aurifrons (Smith, 1853)",NA,1,15084
"Goniocolletes eugeniarum (Cockerell, 1912)",NA,1,15085
"Hylaeus scintilla (Cockerell, 1912)",NA,1,15086
"Hylaeus concinnus Cockerell, 1924",NA,1,15087
"Megachile magadiensis Cockerell, 1937",NA,1,15088
"Hoplitis maghrebensis (van der Zanden, 1992)",NA,1,15089
"Megachile phaola Cameron, 1907",NA,1,15090
"Megachile kasiana (Pasteels, 1965)",NA,1,15091
"Hoplitis cadiza (Warncke, 1991)",NA,1,15092
"Hoplitis pomarina (Warncke, 1991)",NA,1,15093
"Hoplitis simplicata (Warncke, 1991)",NA,1,15094
"Hoplitis tringa (Warncke, 1991)",NA,1,15095
"Hoplitis pinkeunia (Warncke, 1991)",NA,1,15096
"Hoplitis aqabaensis (Warncke, 1991)",NA,1,15097
"Hoplitis brevispora (Warncke, 1992)",NA,1,15098
"Hoplitis mutica (Warncke, 1991)",NA,1,15099
"Coelioxys luzonicus Cockerell, 1914",NA,1,15100
"Heriades laosella Cockerell, 1929",NA,1,15101
"Coelioxys turbinatus Krombein, 1953",NA,1,15102
"Coelioxys spinosus Dewitz, 1881",NA,1,15103
"Megachile rangii Cheesman, 1936",NA,1,15104
"Megachile leonum Cockerell, 1930",NA,1,15105
"Megachile malayana Cameron, 1901",NA,1,15106
"Osmia corniculata (van der Zanden, 1989)",NA,1,15107
"Matangapis alticola (Cameron, 1902)",NA,1,15108
"Hoplitis fortispina (Pérez, 1895)",NA,1,15109
"Megachile troodica Mavromoustakis, 1953",NA,1,15110
"Hoplitis jerichoensis (van der Zanden, 1996)",NA,1,15111
"Megachile soikai Benoist, 1961",NA,1,15112
"Hoplitis platalea (Warncke, 1990)",NA,1,15113
"Hoplitis ferianaensis (van der Zanden, 1991)",NA,1,15114
"Heriades labiata Pérez, 1895",NA,1,15115
"Megachile funeraria Smith, 1863",NA,1,15116
"Megachile seraxensis Radoszkowski, 1893",NA,1,15117
"Icteranthidium capitum (Warncke, 1982)",NA,1,15118
"Megachile carinifrons Alfken, 1926",NA,1,15119
"Osmia dido Gribodo, 1894",NA,1,15120
"Hoplitis urfensis (van der Zanden, 1984)",NA,1,15121
"Megachile sudanica Magretti, 1899",NA,1,15122
"Megachile papuae (Michener, 1965)",NA,1,15123
"Heriades arcuatella Cockerell, 1937",NA,1,15124
"Coelioxys angelicus Cockerell, 1905",NA,1,15125
"Heriades angustula Cockerell, 1937",NA,1,15126
"Noteriades chapini (Cockerell, 1933)",NA,1,15127
"Hoplitis tagmouta (Warncke, 1991)",NA,1,15128
"Hoplitis persica (Warncke, 1991)",NA,1,15129
"Icteranthidium subangulosum (Warncke, 1982)",NA,1,15130
"Hoplitis alchata (Warncke, 1990)",NA,1,15131
"Osmia clypearis Morawitz, 1871",NA,1,15132
"Hoplitis gusenleitneri (Warncke, 1991)",NA,1,15133
"Icteranthidium hauseri (Warncke, 1980)",NA,1,15134
"Hoplitis africana (Warncke, 1990)",NA,1,15135
"Hoplitis gerofita (Warncke, 1990)",NA,1,15136
"Icteranthidium urfanum (Warncke, 1980)",NA,1,15137
"Hoplitis cercomela (Warncke, 1991)",NA,1,15138
"Icteranthidium angulosum (Warncke, 1982)",NA,1,15139
"Hoplitis aristotelis (Warncke, 1990)",NA,1,15140
"Chelostoma galeridum (Warncke, 1991)",NA,1,15141
"Hoplitis hoggara (Warncke, 1992)",NA,1,15142
"Osmia iberica van der Zanden, 1987",NA,1,15143
"Hoplitis stellaris (Warncke, 1991)",NA,1,15144
"Hoplitis tunica (Warncke, 1991)",NA,1,15145
"Hoplitis uncaticornis (Stanůk, 1969)",NA,1,15146
"Icteranthidium abbasi (Warncke, 1982)",NA,1,15147
"Hoplitis bassana (Warncke, 1991)",NA,1,15148
"Hoplitis decaocta (Warncke, 1991)",NA,1,15149
"Hoplitis fulica (Warncke, 1991)",NA,1,15150
"Chelostoma torquillum (Warncke, 1991)",NA,1,15151
"Urbanthidium psaenythioides (Holmberg, 1903)",NA,1,15152
"Anthidiellum coloratulum (Pasteels, 1972)",NA,1,15153
"Megachile finschi Friese, 1911",NA,1,15154
"Icteranthidium obsoletum (Warncke, 1982)",NA,1,15155
"Chelostoma isabellinum (Warncke, 1991)",NA,1,15156
"Hoplitis albatera (Warncke, 1991)",NA,1,15157
"Hoplitis idaensis (Warncke, 1991)",NA,1,15158
"Hoplitis morinella (Warncke, 1991)",NA,1,15159
"Rhodanthidium buteum (Warncke, 1980)",NA,1,15160
"Hoplitis elaziga (Warncke, 1991)",NA,1,15161
"Hoplitis garzetta (Warncke, 1991)",NA,1,15162
"Hoplitis irania (Warncke, 1991)",NA,1,15163
"Hoplitis gallinula (Warncke, 1991)",NA,1,15164
"Hoplitis eburnea (Warncke, 1991)",NA,1,15165
"Hoplitis xanthoprymna (Warncke, 1991)",NA,1,15166
"Hoplitis galbula (Warncke, 1991)",NA,1,15167
"Hoplitis kotschisa (Warncke, 1991)",NA,1,15168
"Pseudoanthidium arenosum (Warncke, 1982)",NA,1,15169
"Hoplitis israelica (Warncke, 1991)",NA,1,15170
"Hoplitis chukar (Warncke, 1991)",NA,1,15171
"Haetosmia altera (Peters, 1974)",NA,1,15172
"Coelioxys sogdianus Morawitz, 1875",NA,1,15173
"Holmbergeria fulva (Moure and Urban, 1995)",NA,1,15174
"Colletes vestitus Niu, Zhu and Kuhlmann, 2014",NA,1,15175
"Euryglossa lacteipennis Michener, 1965",NA,1,15176
"Belopria nitidior Moure, 1956",NA,1,15177
"Colletes inconspicuus W. F. Kirby, 1900",NA,1,15178
"Mydrosoma opalinum (Smith, 1861)",NA,1,15179
"Xeromelissa irwini (Toro and Moldenke, 1979)",NA,1,15180
"Colletes comaticus Kuhlmann, 2015",NA,1,15181
"Colletes jemeniticus Kuhlmann, 2015",NA,1,15182
"Palaeorhiza cockerelli Hirashima and Lieftinck, 1983",NA,1,15183
"Palaeorhiza rufescens Hirashima and Lieftinck, 1982",NA,1,15184
"Palaeorhiza facialis Hirashima and Lieftinck, 1982",NA,1,15185
"Palaeorhiza melina Hirashima and Lieftinck, 1982",NA,1,15186
"Palaeorhiza affinis Hirashima and Lieftinck, 1982",NA,1,15187
"Palaeorhiza grandis Hirashima and Lieftinck, 1982",NA,1,15188
"Palaeorhiza aemula Hirashima and Lieftinck, 1982",NA,1,15189
"Palaeorhiza moluccensis Hirashima and Lieftinck, 1982",NA,1,15190
"Palaeorhiza misoolensis Hirashima and Lieftinck, 1982",NA,1,15191
"Palaeorhiza nitens Hirashima and Lieftinck, 1982",NA,1,15192
"Palaeorhiza pullata Hirashima and Lieftinck, 1982",NA,1,15193
"Palaeorhiza decorata Hirashima and Lieftinck, 1982",NA,1,15194
"Palaeorhiza simillima Hirashima and Lieftinck, 1982",NA,1,15195
"Palaeorhiza angusta Hirashima and Lieftinck, 1982",NA,1,15196
"Palaeorhiza flavescens Hirashima and Lieftinck, 1982",NA,1,15197
"Palaeorhiza bicolor Hirashima and Lieftinck, 1982",NA,1,15198
"Colletes costaricensis Friese, 1917",NA,1,15199
"Chilicola rozeni Packer and Dumesh, 2019",NA,1,15200
"Chilicola roigi Packer and Dumesh, 2019",NA,1,15201
"Hylaeus seclusus Cockerell and Sumner, 1931",NA,1,15202
"Palaeorhiza recessiva (Cockerell, 1912)",NA,1,15203
"Colletes tibestensis Kuhlmann, 2015",NA,1,15204
"Chilicola andina Toro and Moldenke, 1979",NA,1,15205
"Hylaeus trisulcus (Vachal, 1909)",NA,1,15206
"Hylaeus curtulus (Vachal, 1909)",NA,1,15207
"Hylaeus ubertus (Vachal, 1909)",NA,1,15208
"Hylaeus nasutus (Vachal, 1909)",NA,1,15209
"Hylaeus lychnis (Vachal, 1909)",NA,1,15210
"Hylaeus basirufus (Vachal, 1909)",NA,1,15211
"Hylaeus lumbella (Vachal, 1909)",NA,1,15212
"Hylaeus recisus (Vachal, 1909)",NA,1,15213
"Hylaeus puerulus (Vachal, 1909)",NA,1,15214
"Hylaeus breviradia (Vachal, 1901)",NA,1,15215
"Hylaeus ugandicus Cockerell, 1939",NA,1,15216
"Colletes laevifrons Morawitz, 1893",NA,1,15217
"Othinosmia rhodognatha (Cockerell, 1947)",NA,1,15218
"Protosmia devia Tkalců, 1978",NA,1,15219
"Megachile rotundipennis W. F. Kirby, 1900",NA,1,15220
"Megachile matsumurai Hirashima and Maeta, 1974",NA,1,15221
"Afroheriades hyalina Griswold and Gonzalez, 2011",NA,1,15222
"Anthodioctes salti (Schwarz, 1933)",NA,1,15223
"Hoplitis antalyae Tkalců, 2000",NA,1,15224
"Megachile indonesica (Engel and Schwarz, 2011)",NA,1,15225
"Heriades parvula Bingham, 1897",NA,1,15226
"Afranthidium biserratum (Pasteels, 1984)",NA,1,15227
"Megachile rubrigena (Pasteels, 1965)",NA,1,15228
"Hoplitis zandeni (Teunissen and van Achterberg, 1992)",NA,1,15229
"Anthidium thomsoni Morawitz, 1893",NA,1,15230
"Hoplitis kaszabi Tkalců, 2000",NA,1,15231
"Anthidium trochantericum Morawitz, 1893",NA,1,15232
"Megachile atrocastanea (Alfken, 1933)",NA,1,15233
"Hoplitis semilinguaria Tkalců, 1992",NA,1,15234
"Megachile armenia Tkalců, 1992",NA,1,15235
"Hoplitis haemi Tkalců, 2000",NA,1,15236
"Icteranthidium croceum (Morawitz, 1877)",NA,1,15237
"Hoplitis campanularis (Morawitz, 1877)",NA,1,15238
"Megachile heteroptera Sichel, 1868",NA,1,15239
"Hoplitis flavicornis (Morawitz, 1877)",NA,1,15240
"Hoplitis quadrispina (Tkalců, 1992)",NA,1,15241
"Osmia dlabolae Tkalců, 1978",NA,1,15242
"Megachile hohmanni Tkalců, 1993",NA,1,15243
"Osmia larochei Tkalců, 1993",NA,1,15244
"Heriades nasifera Cockerell, 1947",NA,1,15245
"Anthidium cafayate Gonzalez and Griswold, 2013",NA,1,15246
"Megachile philippinensis Cockerell, 1916",NA,1,15247
"Trachusa vietnamensis Flaminio and Quaranta, 2021",NA,1,15248
"Stelis ortizi Schwarz and Gusenleitner, 2010",NA,1,15249
"Coelioxys palmaris Fritz and Toro, 1990",NA,1,15250
"Anthidium chamelense Gonzalez and Griswold, 2013",NA,1,15251
"Megachile indica (Gupta, 1988)",NA,1,15252
"Megachile frederici Cameron, 1901",NA,1,15253
"Megachile mitchelli (Gupta, 1990)",NA,1,15254
"Osmia warnckei (Tkalců, 1992)",NA,1,15255
"Hoplitis similis_homonym (Timberlake and Michener, 1950)",NA,1,15256
"Heriades pretorii Cockerell, 1947",NA,1,15257
"Megachile toscata Mitchell, 1934",NA,1,15258
"Acamptopoeum tintin Compagnucci, 2004",NA,1,15259
"Andrena mongolica Morawitz, 1880",NA,1,15260
"Melittosmithia froggattiana (Cockerell, 1905)",NA,1,15261
"Palaeorhiza rectituda Cheesman, 1948",NA,1,15262
"Paracolletes leptospermi Cockerell, 1912",NA,1,15263
"Palaeorhiza cassiaefloris (Cockerell, 1910)",NA,1,15264
"Hylaeus rhodesicus (Cockerell, 1942)",NA,1,15265
"Hylaeus magnificus Cockerell, 1942",NA,1,15266
"Palaeorhiza luxuriosa (Cockerell, 1910)",NA,1,15267
"Hylaeus tinctulus Cockerell, 1932",NA,1,15268
"Leioproctus cinereus (Smith, 1853)",NA,1,15269
"Colletes guichardi Kuhlmann, 2003",NA,1,15270
"Leioproctus alienus (Smith, 1853)",NA,1,15271
"Colletes hedini Kuhlmann, 2002",NA,1,15272
"Colletes tibeticus Kuhlmann, 2002",NA,1,15273
"Colletes pseudolaevigena Kuhlmann, 2002",NA,1,15274
"Colletes popovi Noskiewicz, 1936",NA,1,15275
"Colletes paratibeticus Kuhlmann, 2002",NA,1,15276
"Anthoglossa frederici (Cockerell, 1905)",NA,1,15277
"Hylaeus cribellatus (Vachal, 1901)",NA,1,15278
"Hylaeus fissus (Vachal, 1901)",NA,1,15279
"Cadegualina andina (Friese, 1925)",NA,1,15280
"Colletes harreri Kuhlmann, 2002",NA,1,15281
"Hylaeus preposterosus Snelling, 1982",NA,1,15282
"Euryglossa flavocuneata Cockerell, 1915",NA,1,15283
"Colletes gandhi Kuhlmann, 2003",NA,1,15284
"Euryglossa pernana Cockerell, 1905",NA,1,15285
"Hylaeus mauiensis (Perkins, 1899)",NA,1,15286
"Mydrosoma micheneri Packer, 2007",NA,1,15287
"Hylaeus nottoni Dathe, 2014",NA,1,15288
"Euryglossa tuberculipes Michener, 1965",NA,1,15289
"Hylaeus subplebeius (Cockerell, 1905)",NA,1,15290
"Trichocolletes aureotinctus (Cockerell, 1906)",NA,1,15291
"Euryglossa hemichlora Cockerell, 1914",NA,1,15292
"Mydrosoma aterrimum (Friese, 1925)",NA,1,15293
"Leioproctus rhodopus (Cockerell, 1914)",NA,1,15294
"Hylaeus cuneifera (Cockerell, 1919)",NA,1,15295
"Leioproctus nanus (Smith, 1879)",NA,1,15296
"Hylaeus xanthaspis (Cockerell, 1910)",NA,1,15297
"Hylaeus ameliae Cockerell, 1942",NA,1,15298
"Callomelitta rugosa Cockerell, 1915",NA,1,15299
"Chilicola cooperi Michener, 2002",NA,1,15300
"Hylaeus basimacula (Cameron, 1904)",NA,1,15301
"Colletes intricatus Smith, 1879",NA,1,15302
"Colletes indicus Kuhlmann, 2003",NA,1,15303
"Leioproctus sigillatus (Cockerell, 1914)",NA,1,15304
"Colletes tingoensis Cockerell, 1926",NA,1,15305
"Hylaeus baudinensis (Cockerell, 1905)",NA,1,15306
"Colletes faurei Cockerell, 1946",NA,1,15307
"Scrapter nigritarsis Kuhlmann, 2014",NA,1,15308
"Palaeorhiza imperialis (Smith, 1863)",NA,1,15309
"Hylaeus finitimus (Perkins, 1899)",NA,1,15310
"Hylaeus haematopodus (Cockerell, 1913)",NA,1,15311
"Palaeorhiza varicolor (Smith, 1879)",NA,1,15312
"Hylaeus repentens (Nurse, 1903)",NA,1,15313
"Hylaeus sculptilis (Schrottky, 1910)",NA,1,15314
"Palaeorhiza parva Hirashima, 1975",NA,1,15315
"Colletes noskiewiczi Cockerell, 1942",NA,1,15316
"Hylaeus jacobsoni (Friese, 1914)",NA,1,15317
"Palaeorhiza papuana (Meade-Waldo, 1914)",NA,1,15318
"Hylaeus gribodoi (Vachal, 1895)",NA,1,15319
"Hylaeus jantaris Dathe, 1980",NA,1,15320
"Colletes yemensis Noskiewicz, 1929",NA,1,15321
"Hylaeus maderensis (Cockerell, 1921)",NA,1,15322
"Palaeorhiza ferruginea (Friese, 1911)",NA,1,15323
"Palaeorhiza wisselmerenensis Hirashima, 1975",NA,1,15324
"Hylaeus breviceps Morawitz, 1876",NA,1,15325
"Colletes minutus Kuhlmann, 2002",NA,1,15326
"Hylaeus longulus (Pérez, 1903)",NA,1,15327
"Hylaeus orientalicus (Warncke, 1981)",NA,1,15328
"Hylaeus bothros (Schrottky, 1910)",NA,1,15329
"Palaeorhiza bagudai Cheesman, 1948",NA,1,15330
"Colletes chicoi Ferrari, 2019",NA,1,15331
"Palaeorhiza infuscata Michener, 1965",NA,1,15332
"Colletes cardiurus Cockerell, 1946",NA,1,15333
"Colletes rubrovittatus Cockerell, 1946",NA,1,15334
"Hylaeus kashmirensis (Nurse, 1903)",NA,1,15335
"Hylaeus yasumatsui Snelling, 1970",NA,1,15336
"Hylaeus sublateralis (Cockerell, 1914)",NA,1,15337
"Hylaeus vetustus (Nurse, 1903)",NA,1,15338
"Hylaeus simpsoni Cockerell, 1942",NA,1,15339
"Palaeorhiza fulva Cheesman, 1948",NA,1,15340
"Ptiloglossa buchwaldi Friese, 1908",NA,1,15341
"Hylaeus trivittatus (Friese, 1917)",NA,1,15342
"Colletes antiguensis Cockerell, 1912",NA,1,15343
"Colletes motaguensis Cockerell, 1912",NA,1,15344
"Ptiloglossa ollantayi Cockerell, 1911",NA,1,15345
"Colletes rohweri Cockerell, 1919",NA,1,15346
"Colletes lycii Jörgensen, 1912",NA,1,15347
"Hylaeus milossa (Warncke, 1981)",NA,1,15348
"Colletes salsolae Cockerell, 1934",NA,1,15349
"Colletes warnckei Kuhlmann, 2002",NA,1,15350
"Hylaeus zamoranicus (Cockerell, 1949)",NA,1,15351
"Colletes friesei Cockerell, 1918",NA,1,15352
"Colletes eatoni Morice, 1904",NA,1,15353
"Euryglossa melanosoma Cockerell, 1914",NA,1,15354
"Hylaeus taclobanus (Cockerell, 1915)",NA,1,15355
"Hylaeus constrictus (Cockerell, 1905)",NA,1,15356
"Hylaeus benguetensis (Cockerell, 1919)",NA,1,15357
"Hylaeus bevisi (Cockerell, 1917)",NA,1,15358
"Palaeorhiza concorda Cheesman, 1948",NA,1,15359
"Colletes gorillarum Cockerell, 1932",NA,1,15360
"Palaeorhiza jutefae Cheesman, 1948",NA,1,15361
"Euryglossa perditiformis Cockerell, 1910",NA,1,15362
"Colletes plebeius Cockerell, 1946",NA,1,15363
"Hylaeus nigrifacies Bramson, 1879",NA,1,15364
"Hylaeus mindanensis (Cockerell, 1915)",NA,1,15365
"Palaeorhiza viridimutans (Cockerell, 1910)",NA,1,15366
"Hylaeus contradictus (Cockerell, 1919)",NA,1,15367
"Leioproctus rudis (Cockerell, 1906)",NA,1,15368
"Hylaeus neavei Cockerell, 1942",NA,1,15369
"Hylaeus opaciventris (Friese, 1925)",NA,1,15370
"Hylaeus rugosus (Smith, 1879)",NA,1,15371
"Ptiloglossa generosa (Smith, 1879)",NA,1,15372
"Colletes seminitens Cockerell, 1919",NA,1,15373
"Hylaeus elongatus (Smith, 1879)",NA,1,15374
"Colletes wacki Kuhlmann, 2002",NA,1,15375
"Colletes edentuloides Kuhlmann, 2011",NA,1,15376
"Colletes niveatus Kuhlmann, 2002",NA,1,15377
"Colletes hiekeseniori Kuhlmann, 2003",NA,1,15378
"Colletes annapurnensis Kuhlmann, 2002",NA,1,15379
"Colletes latipes Friese, 1915",NA,1,15380
"Hylaeus gessianus Dathe, 2014",NA,1,15381
"Hylaeus izikosalis Dathe, 2014",NA,1,15382
"Leioproctus moniliformis (Cockerell, 1916)",NA,1,15383
"Euryglossina minima (Cockerell, 1910)",NA,1,15384
"Colletes laevigena Noskiewicz, 1936",NA,1,15385
"Colletes integer Noskiewicz, 1936",NA,1,15386
"Hylaeus palmaris (Vachal, 1901)",NA,1,15387
"Hylaeus asper (Vachal, 1909)",NA,1,15388
"Hylaeus pannosus (Vachal, 1909)",NA,1,15389
"Hylaeus biscutellus (Vachal, 1909)",NA,1,15390
"Hylaeus genualis (Vachal, 1909)",NA,1,15391
"Hylaeus scrobicauda (Vachal, 1901)",NA,1,15392
"Hylaeus curtellus Moure, 1960",NA,1,15393
"Hylaeus cuscoanus (Strand, 1911)",NA,1,15394
"Hylaeus transversus (Vachal, 1909)",NA,1,15395
"Hylaeus aspricollis (Vachal, 1901)",NA,1,15396
"Hylaeus arsenicus (Vachal, 1901)",NA,1,15397
"Hylaeus stilbaspis (Vachal, 1901)",NA,1,15398
"Hylaeus scrupeus (Vachal, 1909)",NA,1,15399
"Hylaeus binus (Vachal, 1909)",NA,1,15400
"Hylaeus expansus (Vachal, 1909)",NA,1,15401
"Euryglossina stygica Exley, 1968",NA,1,15402
"Hylaeus secretus (Nurse, 1903)",NA,1,15403
"Hylaeus subfortis (Cockerell, 1942)",NA,1,15404
"Paracolletes subfuscus Cockerell, 1906",NA,1,15405
"Brachyhesma microxantha (Cockerell, 1914)",NA,1,15406
"Callomelitta turnerorum Cockerell, 1910",NA,1,15407
"Hylaeus borneensis (Cockerell, 1920)",NA,1,15408
"Colletes constrictus Pérez, 1903",NA,1,15409
"Colletes haubrugei Kuhlmann, 2002",NA,1,15410
"Colletes vachali Jörgensen, 1912",NA,1,15411
"Colletes schrottkyi Jörgensen, 1912",NA,1,15412
"Hylaeus guaraniticus (Schrottky, 1906)",NA,1,15413
"Hylaeus subgriseus (Cockerell, 1918)",NA,1,15414
"Hylaeus indecisus Cockerell, 1929",NA,1,15415
"Hylaeus yapensis (Yasumatsu, 1942)",NA,1,15416
"Colletes abessinicus Friese, 1915",NA,1,15417
"Hylaeus infans (Cockerell, 1910)",NA,1,15418
"Hylaeus palavanicus (Cockerell, 1915)",NA,1,15419
"Paracolletes convictus (Cockerell, 1909)",NA,1,15420
"Colletes bidentulus Noskiewicz, 1936",NA,1,15421
"Colletes skorikowi Noskiewicz, 1936",NA,1,15422
"Colletes merceti Noskiewicz, 1936",NA,1,15423
"Colletes pollinarius Noskiewicz, 1936",NA,1,15424
"Colletes reinigi Noskiewicz, 1936",NA,1,15425
"Hoplitis scita (Eversmann, 1852)",NA,1,15426
"Megachile penetrata Smith, 1879",NA,1,15427
"Anthidium sudanicum Mavromoustakis, 1945",NA,1,15428
"Stelis herberti (Cockerell, 1916)",NA,1,15429
"Coelioxys zonulus Smith, 1854",NA,1,15430
"Megachile aurifacies Pasteels, 1985",NA,1,15431
"Megachile sericeicauda Cockerell, 1910",NA,1,15432
"Hoplitis neavei (Cockerell, 1936)",NA,1,15433
"Trachusa rufobalteata (Cameron, 1902)",NA,1,15434
"Megachile temora Cameron, 1905",NA,1,15435
"Megachile gowdeyi Cockerell, 1931",NA,1,15436
"Megachile trusanica (Engel, 2011)",NA,1,15437
"Lithurgus hypoleucus Cockerell, 1937",NA,1,15438
"Megachile pulchriventris Cockerell, 1923",NA,1,15439
"Megachile variscopula Cockerell, 1931",NA,1,15440
"Megachile nigroaurea Pasteels, 1965",NA,1,15441
"Plesianthidium haematurum (Cockerell, 1932)",NA,1,15442
"Megachile osea Cameron, 1902",NA,1,15443
"Megachile katinka Nurse, 1902",NA,1,15444
"Hoplostelis multiplicata (Smith, 1879)",NA,1,15445
"Anthidium conciliatum Nurse, 1903",NA,1,15446
"Afrostelis otavica Cockerell, 1937",NA,1,15447
"Megachile peruviana Smith, 1879",NA,1,15448
"Megachile semireticulata Cameron, 1909",NA,1,15449
"Hoplitis quinquespinosa (Friese, 1899)",NA,1,15450
"Megachile viridicollis Morawitz, 1875",NA,1,15451
"Hoplitis minima (Schulthess, 1924)",NA,1,15452
"Megachile nitidicollis Morawitz, 1875",NA,1,15453
"Megachile pampeana Vachal, 1908",NA,1,15454
"Megachile electrum Mitchell, 1930",NA,1,15455
"Megachile pallefacta Vachal, 1909",NA,1,15456
"Megachile angularis Mitchell, 1930",NA,1,15457
"Hoplitis karakalensis (Popov, 1936)",NA,1,15458
"Chelostoma transversum (Friese, 1897)",NA,1,15459
"Megachile villipes Morawitz, 1875",NA,1,15460
"Hoplitis bifoveolata (Alfken, 1935)",NA,1,15461
"Hoplitis erythrogastra (Mavromoustakis, 1954)",NA,1,15462
"Megachile rosarum Cockerell, 1931",NA,1,15463
"Hoplitis segura (Warncke, 1991)",NA,1,15464
"Chelostoma laticaudum (Benoist, 1938)",NA,1,15465
"Anthidiellum melanaspis Cockerell, 1929",NA,1,15466
"Megachile opifex Smith, 1879",NA,1,15467
"Coelioxys matangae Meade-Waldo, 1914",NA,1,15468
"Hoplitis namaquaensis (Friese, 1913)",NA,1,15469
"Pachyanthidium obscurum Pasteels, 1984",NA,1,15470
"Megachile leptodonta Cameron, 1908",NA,1,15471
