n,scientificName,source,database_id,species,family,subfamily,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,doiORurl,publicationYear,Notes,Auth,Title of paper,verbatimScientificName,.invalidName,taxonRank
7,"Pseudaugochlora crawfordi (Vachal, 1904)",NA,BeeBDC_TempCode_312,Pseudaugochlora crawfordi,Halictidae,Halictinae,Pseudaugochlora,NA,crawfordi,NA,"(Vachal, 1904)",https://www.researchgate.net/publication/268383578_Joseph_Vachal_1838-1911_French_entomologist_and_politician,2012,NA,AMG,"Page 235, Theodore Cockerell 1 female. Biodiversity Heritage Library","Pseudaugochlora crawfordi (Vachal, 1904)",TRUE,NA
1,"Hoplitis coreensis Müller and Mauss, 2016",NA,BeeBDC_TempCode_313,Hoplitis coreensis,Megachilidae,Megachilinae,Hoplitis,NA,coreensis,NA,"Müller and Mauss, 2016",https://treatment.plazi.org/id/3526F1394833C517FF2F0D406D6DF497/7,2016,NA,AMG,NA,"Hoplitis coreensis Müller and Mauss, 2016",TRUE,NA
1,"Euryglossa catanii Rayment, 1949",NA,BeeBDC_TempCode_314,Euryglossa catanii,Colletidae,Euryglossinae,Euryglossa,NA,catanii,NA,"Rayment, 1949",https://www.biodiversitylibrary.org/page/40966269#page/284/mode/1up,1949,NA,AMG,Page 271,"Euryglossa catanii Rayment, 1949",TRUE,NA
18,"Megachile diasi Raw, 2006",NA,BeeBDC_TempCode_315,Megachile diasi,Megachilidae,Megachilinae,Megachile,NA,diasi,NA,"Raw, 2006",https://treatment.plazi.org/GgServer/html/242A87BD020CD133FEBDFA0D75A7FA3E,2006,NA,AMG,All female,"Megachile diasi Raw, 2006",TRUE,NA
4,"Lasioglossum pavo Sakagami, 1989",NA,BeeBDC_TempCode_316,Lasioglossum pavo,Halictidae,Halictinae,Lasioglossum,NA,pavo,NA,"Sakagami, 1989",https://www.jstor.org/stable/25085126?casa_token=OPAPRs80aW0AAAAA%3ANBvdk_QzY3IHk59s0At7m6uw6Y_hcRh18JNlKx-wXtjIy79MNFp6h7ZD8aX6S-PdSzonSdLr0StaN4MaaXGtO8vkCipoPb0iR-bLwUNywZPJPwSMZdA,1989,NA,AMG,Page 505,"Lasioglossum pavo Sakagami, 1989",TRUE,NA
2,"Centris plumbea Moure, 2002",NA,BeeBDC_TempCode_317,Centris plumbea,Apidae,Apinae,Centris,NA,plumbea,NA,"Moure, 2002",https://www.scielo.br/j/rbent/a/Cj9KzDcCpSCVbZyddRtbr4S/?lang=pt,2002,NA,AMG,"Hollotype female, allotype male page 260 of pdf","Centris plumbea Moure, 2002",TRUE,NA
1,"Megachile bisinua Vachal, 1908",NA,BeeBDC_TempCode_318,Megachile bisinua,Megachilidae,Megachilinae,Megachile,NA,bisinua,NA,"Vachal, 1908",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.researchgate.net/profile/Claus-Rasmussen/publication/268383578_Joseph_Vachal_1838-1911_French_entomologist_and_politician/links/55014c1c0cf2aee14b590f74/Joseph-Vachal-1838-1911-French-entomologist-and-politician.pdf,2012,NA,AMG,Only mention is in this paper of one female. Cannot find original descirption chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.researchgate.net/profile/Anthony-Raw/publication/263543744_New_combinations_and_synonymies_of_leafcutter_and_mason_bees_of_the_Americas_Megachile_Hymenoptera_Megachilidae/links/0c96053beb7447e801000000/New-combinations-and-synonymies-of-leafcutter-and-mason-bees-of-the-Americas-Megachile-Hymenoptera-Megachilidae.pdf,"Megachile bisinua Vachal, 1908",TRUE,NA
2,"Nomada obscurifrons Schwarz and Smit, 2018",NA,BeeBDC_TempCode_321,Nomada obscurifrons,Apidae,Nomadinae,Nomada,NA,obscurifrons,NA,"Schwarz and Smit, 2018",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.zobodat.at/pdf/ENT_0039_0881-0908.pdf,2018,NA,AMG,NA,"Nomada obscurifrons Schwarz and Smit, 2018",TRUE,NA
1,"Megachile rotundiceps Smith, 1857",NA,BeeBDC_TempCode_322,Megachile rotundiceps,Megachilidae,Megachilinae,Megachile,NA,rotundiceps,NA,"Smith, 1857",https://www.biodiversitylibrary.org/page/8580113#page/56/mode/1up,1858,NA,AMG,page 47,"Megachile rotundiceps Smith, 1857",TRUE,NA
27,"Doeringiella indecissa Holmberg, 1886",NA,BeeBDC_TempCode_323,Doeringiella indecissa,Apidae,Nomadinae,Doeringiella,NA,indecissa,NA,"Holmberg, 1886",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://ia801407.us.archive.org/13/items/biostor-40437/biostor-40437.pdf,1989,NA,AMG,Page 607 at the bottom of description I belive it tallies the number of individuals the description is based off.,"Doeringiella indecissa Holmberg, 1886",TRUE,NA
3,"Macronomia quartinae (Gribodo, 1884)",NA,BeeBDC_TempCode_324,Macronomia quartinae,Halictidae,NA,Macronomia,NA,quartinae,NA,"(Gribodo, 1884)",https://www.biodiversitylibrary.org/page/29845980#page/358/mode/1up,1884,NA,AMG,"Formerly Megachile quartinae, I think. Page 352","Macronomia quartinae (Gribodo, 1884)",TRUE,NA
1,"Hoplitis abbreviata (Morawitz, 1875)",NA,BeeBDC_TempCode_326,Hoplitis abbreviata,Megachilidae,Megachilinae,Hoplitis,NA,abbreviata,NA,"(Morawitz, 1875)",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/http://www.atlashymenoptera.net/biblio/01500/Ungricht_et_al_2008_Osmiini_Catalogue.pdf,2008,NA,AMG,"Perhaps synonym Osmia abbreviata? Page 114 only mention, not full description","Hoplitis abbreviata (Morawitz, 1875)",TRUE,NA
5,"Nomada mitaii Proshchalykin and Lelej, 2010",NA,BeeBDC_TempCode_328,Nomada mitaii,Apidae,Nomadinae,Nomada,NA,mitaii,NA,"Proshchalykin and Lelej, 2010",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.zin.ru/Societies/res/rus/periodicals/horae/RES.88.2_Hymenoptera_of_Russia.pdf,2017,NA,AMG,NA,"Nomada obscuriceps Schwarz and Levchenko, 2017",TRUE,NA
1,"Anthidiellum cyrenaicum (Gribodo, 1924)",NA,BeeBDC_TempCode_329,Anthidiellum cyrenaicum,Megachilidae,Megachilinae,Anthidiellum,NA,cyrenaicum,NA,"(Gribodo, 1924)",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/http://zoologie.umons.ac.be/hymenoptera/biblio/01500/Schwarz_&_Gusenleitner_2003-various-ENT_0024_0237-0280.pdf,2003,NA,AMG,I think this is one. Some description  in another language.,"Anthidiellum cyrenaicum (Gribodo, 1924)",TRUE,NA
7,"Nomada hammarstroemi Morawitz, 1888",NA,BeeBDC_TempCode_330,Nomada hammarstroemi,Apidae,Nomadinae,Nomada,NA,hammarstroemi,NA,"Morawitz, 1888",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.researchgate.net/profile/Maxim-Proshchalykin/publication/319006526_The_genus_Nomada_Hymenoptera_Apidae_in_Siberia/links/598aa8a9aca272435852421f/The-genus-Nomada-Hymenoptera-Apidae-in-Siberia.pdf,2017,NA,AMG,Fairly sure this means that there are 7 in total.,"Nomada hammarstroemi Morawitz, 1888",TRUE,NA
1,"Thrinchostoma bryanti Meade-Waldo, 1914",NA,BeeBDC_TempCode_331,Thrinchostoma bryanti,Halictidae,Halictinae,Thrinchostoma,NA,bryanti,NA,"Meade-Waldo, 1914",https://doi.org/10.1080/00222931408693601,1914,NA,AMG,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.tandfonline.com/doi/pdf/10.1080/00222931408693601?casa_token=9yEDy10orxwAAAAA:QPpHI4ZNIqskKKV2-RCQI_ja9v-bSBytUbrgwr879qf4QlJoIWBK_3kHhnTTwIOoTaie5tmWLJPE,"Thrinchostoma bryanti Meade-Waldo, 1914",TRUE,NA
3,"Heriades fulvohispida Yasumatsu and Hirashima, 1952",NA,BeeBDC_TempCode_332,Heriades fulvohispida,Megachilidae,Megachilinae,Heriades,NA,fulvohispida,NA,"Yasumatsu and Hirashima, 1952",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/9535/1/18(1-2)_p38-40.pdf,1952,NA,AMG,The original article has the name Heriades fulvohispidus bit not hispida. Might need to check this.,"Heriades fulvohispida Yasumatsu and Hirashima, 1952",TRUE,NA
2,"Cyphanthidium sheppardi (Mavromoustakis, 1937)",NA,BeeBDC_TempCode_333,Cyphanthidium sheppardi,Megachilidae,Megachilinae,Cyphanthidium,NA,sheppardi,NA,"(Mavromoustakis, 1937)",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.biorxiv.org/content/10.1101/2022.12.17.520875v1.full.pdf,2022,NA,AMG,No descirption just the location and speciemns,"Cyphanthidium sheppardi (Mavromoustakis, 1937)",TRUE,NA
1,"Tetrapedia nigropilosa Moure, 1999",NA,BeeBDC_TempCode_334,Tetrapedia nigropilosa,Apidae,Apinae,Tetrapedia,NA,nigropilosa,NA,"Moure, 1999",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.scielo.br/j/rbzool/a/wxHjDqZhcrBxRr49zSc5Bcz/?format=pdf&lang=pt,1999,NA,AMG,In another language but I belive there is only one male holotype.,"Tetrapedia nigropilosa Moure, 1999",TRUE,NA
64,"Andrena kumbhuensis Tadauchi and Matsumura, 2007",NA,BeeBDC_TempCode_335,Andrena kumbhuensis,Andrenidae,Andreninae,Andrena,NA,kumbhuensis,NA,"Tadauchi and Matsumura, 2007",https://www.researchgate.net/publication/31903489_The_Genus_Andrena_Collected_from_Nepal_Hymenoptera_Andrenidae_with_Redescriptions_of_Some_Types_of_Andrena_Described_from_North_India/link/603f51e292851c077f12e480/download?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6Il9kaXJlY3QiLCJwYWdlIjoicHVibGljYXRpb24iLCJwcmV2aW91c1BhZ2UiOiJfZGlyZWN0In19,2007,NA,AMG,NA,"Andrena kumbhuensis Tadauchi and Matsumura, 2007",TRUE,NA
1,"Ptiloglossa immixta Moure, 1945",NA,BeeBDC_TempCode_336,Ptiloglossa immixta,Colletidae,Diphaglossinae,Ptiloglossa,NA,immixta,NA,"Moure, 1945",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://openprairie.sdstate.edu/cgi/viewcontent.cgi?article=2893&context=etd,2015,NA,AMG,1 holotype and 1 unsighted at a different musuem therfeore I have said that there was one only.,"Ptiloglossa immixta Moure, 1945",TRUE,NA
1,"Neocorynura spizion (Vachal, 1904)",NA,BeeBDC_TempCode_337,Neocorynura spizion,Halictidae,Halictinae,Neocorynura,NA,spizion,NA,"(Vachal, 1904)",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.researchgate.net/profile/Claus-Rasmussen/publication/268383578_Joseph_Vachal_1838-1911_French_entomologist_and_politician/links/55014c1c0cf2aee14b590f74/Joseph-Vachal-1838-1911-French-entomologist-and-politician.pdf,2005,NA,AMG,This paper mentions the specimen as well. No descirption though https://www.proquest.com/docview/304990699?pq-origsite=gscholar&fromopenview=true&sourcetype=Dissertations%20&%20Theses,"Neocorynura spizion (Vachal, 1904)",TRUE,NA
1,"Dufourea gkuruensis (Warncke, 1979)",NA,BeeBDC_TempCode_338,Dufourea gkuruensis,Halictidae,Rophitinae,Dufourea,NA,gkuruensis,NA,"(Warncke, 1979)",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://d1wqtxts1xzle7.cloudfront.net/51810854/The_nominal_taxa_described_by_K._Warncke20170215-24913-rkbvnz-libre.pdf?1487190718=&response-content-disposition=inline%3B+filename%3DThe_nominal_taxa_described_by_K_Warncke.pdf&Expires=1718072802&Signature=AfMGQILMhuYJweh5n8uW58zGGEsZjz54Il5cj4Ni7k~ZwNu~M-6msfYBfTF62GNjR866a~4PWxFm627BNOrsXV8DsbGWXz9J37CGutMzF3wKqjrZQQTOaVhF50mSrgU87llkb6bbln77cA2eoIty5RjPFvFMTnXCCOm9uyDV0NZ-CQ9IsX--W3veaKS6eyqF403NyHG7Mao2rpQif1xuPxmveu06r15MX3NsSkxINsckeaKzQygmH003XnCK7mInywPod8cn9csV0EnWZg0aT0Rzv8RCNzYFqOsMAUGF62MSQenepE0FEG3L~Fr-jCJQdERR7Gy9sMyZnUGuiqk4Dg__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,1994,NA,AMG,"Doesn’t have full species description. Blank, S.M. and Kraus, M., 1994. The nominal taxa described by K. Warncke and their types (Insecta, Hymenoptera, Apoidea).","Dufourea gkuruensis (Warncke, 1979)",TRUE,NA
14,"Andrena acutilabris Morawitz, 1876",NA,BeeBDC_TempCode_339,Andrena acutilabris,Andrenidae,Andreninae,Andrena,NA,acutilabris,NA,"Morawitz, 1876",https://www.researchgate.net/publication/363284480_The_bees_of_the_genus_Andrena_Fabricius_1775_Hymenoptera_Andrenidae_described_by_Ferdinand_Morawitz_from_the_collection_of_Aleksey_Fedtschenko,2022,NA,AMG,https://www.researchgate.net/publication/363284480_The_bees_of_the_genus_Andrena_Fabricius_1775_Hymenoptera_Andrenidae_described_by_Ferdinand_Morawitz_from_the_collection_of_Aleksey_Fedtschenko Page 109-110,"Andrena acutilabris Morawitz, 1876",TRUE,NA
2,"Lasioglossum resplendens (Morawitz, 1890)",NA,BeeBDC_TempCode_340,Lasioglossum resplendens,Halictidae,Halictinae,Lasioglossum,NA,resplendens,NA,"(Morawitz, 1890)",https://sci-hub.se/10.11646/ZOOTAXA.4408.1.1,2018,NA,AMG,Could this formerly have been Halictus resplendens? Page 41  https://sci-hub.se/10.11646/ZOOTAXA.4408.1.1,"Lasioglossum resplendens (Morawitz, 1890)",TRUE,NA
1,"Megachile utra Vachal, 1903",NA,BeeBDC_TempCode_341,Megachile utra,Megachilidae,Megachilinae,Megachile,NA,utra,NA,"Vachal, 1903",https://www.biodiversitylibrary.org/page/8248246#page/1/mode/1up,1903,NA,AMG,page 370-371  https://www.biodiversitylibrary.org/page/8248246#page/1/mode/1up and in this reference  chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.researchgate.net/profile/Claus-Rasmussen/publication/268383578_Joseph_Vachal_1838-1911_French_entomologist_and_politician/links/55014c1c0cf2aee14b590f74/Joseph-Vachal-1838-1911-French-entomologist-and-politician.pdf,"Megachile utra Vachal, 1903",TRUE,NA
1,"Melissoptila catamarcensis Urban, 1998",NA,BeeBDC_TempCode_342,Melissoptila catamarcensis,Apidae,Apinae,Melissoptila,NA,catamarcensis,NA,"Urban, 1998",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.scielo.br/j/rbzool/a/WrxFHfxHWxTBgHY3HM7RJpS/?format=pdf&lang=pt,1998,NA,AMG,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.scielo.br/j/rbzool/a/WrxFHfxHWxTBgHY3HM7RJpS/?format=pdf&lang=pt page 15,"Melissoptila catamarcensis Urban, 1998",TRUE,NA
2,"Icteranthidium aurantiacum Pasteels, 1969",NA,BeeBDC_TempCode_343,Icteranthidium aurantiacum,Megachilidae,Megachilinae,Icteranthidium,NA,aurantiacum,NA,"Pasteels, 1969",https://sci-hub.se/https://doi.org/10.1002/mmnz.19690450205,1969,NA,AMG,NA,"Icteranthidium aurantiacum Pasteels, 1969",TRUE,NA
3,"Hylaeus pumilus Dathe, 2015",NA,BeeBDC_TempCode_344,Hylaeus pumilus,Colletidae,Hylaeinae,Hylaeus,NA,pumilus,NA,"Dathe, 2015",https://www.researchgate.net/publication/347918546_Studies_on_the_systematics_and_taxonomy_of_the_genus_Hylaeus_F_9_Supplement_to_the_taxonomy_and_distribution_of_Afrotropical_Hylaeus_F_species_Hymenoptera_Anthophila_Colletidae/link/639f5c0c024dc52c8a2e557d/download?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6InB1YmxpY2F0aW9uIiwicGFnZSI6InB1YmxpY2F0aW9uIn19,2015,NA,AMG,NA,"Hylaeus pumilus Dathe, 2015",TRUE,NA
2,"Colletes hawkingi Ferrari, 2019",NA,BeeBDC_TempCode_345,Colletes hawkingi,Colletidae,Colletinae,Colletes,NA,hawkingi,NA,"Ferrari, 2019",https://zenodo.org/records/10446763,2019,NA,AMG,"Found a shortened or early version of paper, can't seem to find the actual paper.","Colletes hawkingi Ferrari, 2019",TRUE,NA
3,"Dufourea zacatecas Bohart, 1980",NA,BeeBDC_TempCode_346,Dufourea zacatecas,Halictidae,Rophitinae,Dufourea,NA,zacatecas,NA,"Bohart, 1980","https://books.google.com.au/books?hl=en&lr=&id=Do0oAAAAYAAJ&oi=fnd&pg=PP2&dq=Dufourea+zacatecas+Bohart,+1980&ots=_9OwDCbIh5&sig=m09Szoss7TBb15SvKUij0kr0NQY#v=onepage&q=Dufourea%20zacatecas%20Bohart%2C%201980&f=false",1980,NA,AMG,NA,"Dufourea zacatecas Bohart, 1980",TRUE,NA
1,"Lasioglossum fulviventre (Friese, 1924)",NA,BeeBDC_TempCode_18,"Lasioglossum fulviventre (Friese, 1924)",NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.11646/zootaxa.1833.1.1,2008,NA,MCO,NA,NA,FALSE,NA
1,"Leioproctus anthedonus Maynard, 2013",NA,BeeBDC_TempCode_131,"Leioproctus anthedonus Maynard, 2013",NA,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.11646/zootaxa.3715.1.1,2013,NA,MCO,NA,NA,FALSE,NA
472,"Lasioglossum leucorhinus (Cockerell, 1926)",NA,BeeBDC_TempCode_247,"Lasioglossum leucorhinus (Cockerell, 1926)",NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.11646/zootaxa.5408.1.1,2024,NA,DEG,NA,NA,FALSE,NA
1,"Andrena banffensis Viereck, 1924",NA,BeeBDC_TempCode_253,"Andrena banffensis Viereck, 1924",NA,NA,NA,NA,NA,NA,NA,10.4039/ent118287-4,1986,NA,DEG,NA,NA,FALSE,NA
1,"Lasioglossum insigne (Meyer, 1920)",NA,BeeBDC_TempCode_302,"Lasioglossum insigne (Meyer, 1920)",NA,NA,NA,NA,NA,NA,NA,NA,1920,NA,AMG,"female holotype Original article Meyer, R. 1920. Apidae—Halictinae. I. Gatt. Parasphecodes Sm. Archiv für Naturgeschichte 85((A)11): 112-137 [Date published 31/12/1920] [123]. But cant find it anywhere.",NA,FALSE,NA
