Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
El Salvador,SLV,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,276.0554627,284.5670327,291.0024441,293.2577672,297.1997968,313.0400183,319.880475,332.7234684,370.7154532,418.1374275,462.1621728,558.7572746,691.0613365,719.6466508,781.3236783,792.6294613,755.5659457,738.9695741,747.6731461,765.6871005,779.2819285,758.7656524,781.1110278,810.3526973,829.5125146,897.5929821,961.778992,1047.043157,1186.340725,1348.907912,1552.130208,1653.630549,1749.501835,1858.371394,1904.874902,1977.840614,2051.158774,2106.739469,2197.482001,2273.955503,2434.323531,2651.430888,2814.589889,2964.17214,2889.685887,3017.307395,3304.974183,3471.051269,3555.1621,3638.517658,3761.51368,3870.312982,3986.049014,4145.862351,4280.288404,3960.313892,4599.678786,5048.443973,5344.214394
San Marino,SMR,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33559.93124,36158.01823,39425.84457,40674.04839,43277.84891,43440.95248,45208.2095,47399.71815,48664.76888,50769.38483,52581.3249,53224.7557,47651.24441,44893.6978,40098.47669,37697.69407,37975.06384,37736.97924,38108.44526,39207.07063,39732.90763,41038.4348,42241.83299,39768.48315,46487.66292,,
Somalia,SOM,GDP per capita (current LCU),NY.GDP.PCAP.CN,449.01442,464.7511955,480.9405447,497.6839309,514.9846657,532.7774812,548.1763981,564.0364147,579.7725072,591.5417682,654.639295,647.8886297,797.8842166,755.37178,873.5015792,1127.031515,1265.664913,1546.239413,1711.073292,1661.177785,2943.031358,3716.2983,4891.121265,5718.994815,9774.34519,13164.64768,17193.26073,23694.8736,40156.37523,86000.46363,279376.5103,405231.7677,485507.2945,758153.6122,923201.604,1218494.545,1650737.382,2156048.905,2690410.246,3173667.277,3745424.742,4175227.354,4665683.787,5147144.027,5678811.069,6823671.536,6567913.694,7036716.55,7443650.643,7933002.835,6988382.056,7128164.736,7315159.763,8756335.125,9937238.431,11293652.94,11925193.25,12824032.41,12867212.69,14774225.75,14338007.56,15012105.59,15887618.68,17510657.26
Serbia,SRB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06E-08,0,0,3993.053011,4200.293886,7814.375117,15380.13498,19983.81887,25790.91922,29985.26206,57783.2633,115578.7757,147075.844,173068.6787,204498.5386,248207.3022,294274.3433,341863.9156,395694.8103,416912.4388,445808.1097,499338.8396,529242.5543,575254.6435,583480.0022,608144.8176,641539.4339,678077.5797,726510.0813,780657.7171,797844.6255,917718.5285,1064998.652,1231558.595
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457.005767,3061.120373,3464.573301,4350.066279,3289.024982,4894.465322,3673.190468,3862.90142,,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,13.78961316,13.34811702,13.86564686,16.64958436,17.44930338,17.84340793,17.86034554,20.46695832,21.47790565,24.23854511,29.21005969,32.33162578,32.62135759,30.97719632,33.05182798,34.61553325,41.05484544,56.32066437,74.64703758,104.609375,142.0863068,176.2235546,242.6031453,421.6723097,736.3981449,1106.747973,2199.522199,3039.951764,3559.324701,3880.6781,4230.095189,4591.668148,5165.891845,6206.053511,7195.006246,8910.452746,10724.73254,11887.10471,15878.99703,18259.44658,19377.94365,21610.68242,23201.65751,25628.93883,27596.5402,28755.35888,31822.18177,33918.79338,37958.12514,42431.09055,46701.08534,49043.90674,56004.46301,59394.62425
Suriname,SUR,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.742559502,0.774906554,0.805783046,0.841540497,0.866291961,0.960229733,1.146196506,1.284558524,1.35792814,1.412607653,1.447154386,1.535612434,1.569445248,1.712962145,2.077719958,2.374170252,2.59742929,3.325471087,3.851944957,4.147211431,4.238734031,4.730497341,4.850406056,4.657243239,4.516265613,4.509635277,4.541608474,4.938682229,5.774122878,6.643647762,9.409917724,10.77212661,14.4664987,34.51435336,190.2154037,703.5443854,778.2774641,818.2372203,962.2976985,1620.144625,2611.549526,3731.537524,5184.741338,6578.603756,7946.986909,9490.139863,13803.98948,15268.60702,18163.15752,19700.47427,21961.98359,26174.23652,29445.75541,30110.98561,30357.28705,30435.1136,35536.82241,45771.19574,50228.94486,52860.71987,63781.42209,99029.52601,144766.7238,223193.8118
Slovak Republic,SVK,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.599492,2176.908163,2257.577168,2648.741058,3178.878936,3686.631049,4100.38596,4542.966561,4950.969258,5297.153458,5875.433684,6388.990098,6942.553644,7719.451131,8595.085327,9396.515453,10489.64425,11752.14778,12750.98773,11899.49644,12754.49603,13297.65463,13619.63589,13760.83225,14091.06292,14773.04348,14963.7672,15566.51325,16500.54555,17313.38264,17119.00505,18402.7908,20207.47965,22631.04461
Slovenia,SVN,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.1334323,830.7794879,2423.945585,3425.355135,4427.943955,5307.281071,6108.374719,6967.189102,7747.044477,8686.936,9479.051246,10615.99651,11806.59855,12834.02289,13834.76364,14553.33236,15681.32084,17379.25457,18762.87429,17774.90711,17750.76187,18052.31525,17622.98004,17696.68191,18251.53105,18828.23229,19584.69465,20814.74486,22120.87503,23263.099,22376.56813,24799.24329,27006.66718,29746.0877
Sweden,SWE,GDP per capita (current LCU),NY.GDP.PCAP.CN,11026.46214,11938.82365,12876.50385,13858.80646,15340.2644,16722.74428,18018.01597,19408.04234,20479.82002,22085.03048,24501.39858,26309.76643,28703.59676,31886.59813,35914.36681,42009.08081,47341.12241,51308.13266,57025.81336,63779.89102,72316.99298,78920.33006,86316.46736,96668.55372,108352.4805,117588.2774,128089.5899,138173.5405,150328.976,165441.7699,181077.8285,192448.4063,191026.363,190111.7627,201261.1686,216017.4665,221291.0805,231432.8116,243239.3316,255647.5741,271429.3749,281445.8473,291131.4541,301795.2544,314692.1938,324609.5164,343776.9155,362947.5961,370107.0877,359322.6445,381054.9144,394520.1574,393207.1584,398179.1761,411786.7887,434777.9499,444925.2425,459856.1221,474516.4082,491261.262,486653.424,526752.8376,569427.3478,597407.7865
Eswatini,SWZ,GDP per capita (current LCU),NY.GDP.PCAP.CN,72.60921855,87.06919265,90.85689755,104.6307848,122.6179626,129.2758236,137.6419354,130.3589999,135.5938654,174.5617411,180.8677588,214.5465177,241.2772292,320.3874608,363.1040952,418.4207169,451.0359554,487.5278429,528.7057597,599.0422921,705.204456,812.8722351,920.0254083,943.8524496,1077.065951,1142.51139,1405.601589,1567.613808,1980.403658,2212.961649,3377.089171,3588.189099,3960.540336,4651.46641,5284.084816,6462.409485,7077.689513,7984.537928,8672.86536,9286.21228,11705.11317,12751.48109,14366.72792,15701.10304,16789.48323,18855.23255,20679.85405,22548.77925,24969.18449,27710.08132,29545.04382,31665.50597,36095.77828,39693.17476,42634.90605,45673.9607,49129.95955,50972.24919,53244.34131,55543.71747,55552.60241,60147.49616,65234.5773,70073.84909
Sint Maarten (Dutch part),SXM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44698.8726,46899.22481,50115.1488,50943.99538,50017.75617,64684.69152,65370.78686,65509.86869,62728.20666,57892.04294,63561.99556,54850.21809,59496.836,67290.86284,70584.42224
Seychelles,SYC,GDP per capita (current LCU),NY.GDP.PCAP.CN,1371.702638,1287.043298,1366.877072,1467.593412,1582.401451,1564.210526,1607.83589,1608.863778,1746.391833,1745.440657,1910.447761,2203.126428,2919.916472,3529.494481,4245.991335,4859.002901,6042.493058,7982.390833,9570.394208,12856.14013,15841.58327,16148.56824,15992.68556,16420.56399,17559.95515,19648.99262,20806.36385,21681.99069,23645.6957,26473.5264,30111.17885,29909.13131,33397.2952,36160.26463,35263.53615,34193.62451,34810.84968,38937.5561,43199.28595,44039.48887,46074.24905,47758.2892,48575.93971,48986.04027,59552.194,64911.61505,70558.18913,84897.75734,106539.9811,132657.3346,131958.4483,149935.4582,169068.761,177534.5507,193604.3619,204143.8123,220657.7395,238569.2622,256524.2533,268617.6215,247361.9183,253518.6927,245023.7975,250633.1661
Syrian Arab Republic,SYR,GDP per capita (current LCU),NY.GDP.PCAP.CN,665.9669483,712.1862119,837.1792208,908.9170298,983.4748328,946.2688772,910.6817878,963.6042525,1009.350036,1122.989925,1076.085751,1225.505565,1363.365592,1408.087888,2187.05542,2747.319439,3186.756292,3364.297792,3897.491485,4531.46686,5761.351278,7146.85013,7232.65474,7451.709686,7398.701658,7895.416399,9161.761151,11320.8748,15959.0529,17358.34438,21623.66722,24374.67929,28247.07599,30564.613,36350.97287,39890.80201,46968.70509,49362.36742,50994.60393,51511.32924,55472.2954,58226.38856,59223.8264,60992.63453,70055.87866,81062.95259,88843.31003,97610.85408,114000.8044,115484.4731,126894.6393,143097.8931,133809.5462,136657.2931,179950.8321,249081.8362,323136.6046,439760.5736,495551.6247,578202.7003,831212.9515,1216298.941,,
Turks and Caicos Islands,TCA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17042.42958,18323.87374,17803.08282,18848.77869,21233.9324,24115.26568,28728.56972,29446.08269,31459.54343,24602.91102,23103.94268,23649.71443,22666.40691,22451.56873,24040.87466,25783.2941,26995.03216,25824.25618,27207.29396,27327.88328,17496.01747,23180.88517,26886.51474,30438.41759
Chad,TCD,GDP per capita (current LCU),NY.GDP.PCAP.CN,25386.88326,26528.47288,27833.21721,28374.01732,29361.1373,30624.10023,31285.34621,31966.6199,31867.52853,34103.33329,35367.56566,36924.78003,38579.63445,36866.15545,39261.43566,45369.83196,49709.1848,54216.42118,58273.75154,48522.06915,49510.18622,54043.85508,59309.83225,65279.70737,81618.5211,93429.6024,72251.5955,65961.52964,80537.27964,80653.95183,81234.84956,87639.20626,79028.31937,64255.58029,99355.64635,104767.5608,114195.5822,121004.3272,133523.0608,118380.1408,119398.502,146743.9401,156742.6382,172954.3387,242610.836,350414.6722,374405.6068,386118.7592,417676.4235,380073.0492,443769.4472,465685.1401,495043.6671,484062.8941,502540.1679,457841.1988,410071.2794,384915.8922,400068.6994,411087.5886,370546.2778,380236.3132,436296.9904,436357.104
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,GDP per capita (current LCU),NY.GDP.PCAP.CN,25398.56697,26077.27511,26807.00621,28541.67704,32424.05294,35607.61854,39835.06587,41128.59447,41491.18135,46352.0928,45115.63961,49145.20125,51260.11914,53513.24414,77746.83205,74444.39324,81335.54967,102534.6102,97523.28144,97019.57981,119470.0802,126215.7695,126116.6883,131796.6307,137102.3884,144965.4959,150853.8731,149548.8915,158747.8418,161945.8428,161539.3454,159976.9553,154113.6363,120943.1257,188250.5662,215671.5377,238121.6129,269027.4894,279691.7077,281515.1064,298780.0185,297987.6884,316571.9812,319631.7913,302419.7372,297426.3079,295344.9795,297583.2972,328191.7304,347054.966,357355.1616,378640.1859,399027.7438,418524.6005,433120.4541,455318.0281,469604.9811,472303.1736,485218.8089,497034.2447,504525.8677,535121.0533,575880.1379,614439.3088
Thailand,THA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2198.688403,2331.831733,2446.344931,2533.018132,2695.244008,2950.520571,3444.011047,3571.326172,3741.345297,4003.238759,4118.269995,4167.57262,4495.910352,5713.468317,6997.325355,7414.111992,8273.218732,9417.931849,11144.41044,12486.56948,14484.35811,16272.20366,17642.83042,18922.91589,19906.02803,20881.53525,21989.73555,24770.06992,29203.81584,34183.63733,39536.6255,44681.65982,49718.34829,56484.03088,62943.0024,70973.92986,77039.02284,77231.98706,76144.40808,76707.60167,80388.34754,83975.02073,89837.21925,97523.92502,106479.2198,115682.9789,126669.2426,135818.373,144173.2198,142429.532,158313.5724,164553.0153,178685.2797,185619.6823,189109.8581,195513.1644,206641.4003,218463.4245,230196.1053,236849.023,219113.6133,226094.436,242381.2395,249594.6207
Tajikistan,TJK,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,0.012809515,0.012358593,0.01253464,0.013490143,0.013107076,0.013455497,0.024332713,0.11438759,1.236593197,3.480362571,11.7981675,51.0968255,84.71377387,166.5311797,217.3012158,284.823939,400.0430657,515.9624596,713.5864681,906.7953262,1040.041737,1322.750236,1781.260925,2417.460985,2762.031846,3241.644766,3862.787304,4545.168897,4946.802169,5403.8217,5980.457911,6279.461677,7219.104759,7784.637645,8472.718709,8797.702911,10366.73195,11874.23181,12894.06473
Turkmenistan,TKM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000728757,0.000765934,0.000773202,0.000806391,0.001543782,0.040750118,0.49706104,4.219657361,30.85205376,360.3735144,509.2041748,631.6121545,891.1196626,1143.105518,1555.739754,1925.52918,2496.53918,3063.202727,3655.714805,4491.091998,5373.247674,9699.84214,11119.76031,12217.60944,15541.49176,18359.37686,20091.92289,21903.7031,21729.03829,21571.38692,22240.8649,23524.72339,25707.08071,25656.28201,27598.54964,30773.91976,32167.3504
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.1190173,191.1758806,239.7477367,272.7868819,296.1665934,320.8148911,369.2630183,379.4108196,380.7883714,260.0333007,417.7379434,534.6505771,516.0898994,529.2197975,465.9377646,476.9027136,456.2726984,532.4854173,621.7414647,682.2247874,810.2164842,936.7089677,1020.110295,1201.602507,1221.72396,1322.929094,1349.546777,1285.523976,1241.164485,1583.078603,1663.559629,2741.95082,2389.295875,1648.64729
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,265.6471645,258.9395392,321.2088015,377.4148628,414.0581933,483.6518178,559.2693555,631.3047425,696.6209876,754.5814351,886.074906,1050.917819,1197.603499,1274.47697,1360.402118,1490.534504,1731.259469,1860.185372,1926.486552,2594.452076,2655.160687,2730.732072,2698.659818,2819.388611,3091.692652,3272.506652,3434.571262,3837.889677,4252.784216,4492.335961,4803.823616,5528.440531,5606.199479,6122.488123,6080.839804,6589.475988,7057.348226,7421.380998,7296.042544,7476.529177,8001.609468,8822.404382,9653.921169,10200.24727,11084.6395,10640.46972,10081.98685,10635.60987,
South Asia (IDA & IBRD),TSA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,GDP per capita (current LCU),NY.GDP.PCAP.CN,1084.097995,1159.267677,1204.397069,1295.258216,1336.107003,1359.991039,1316.254314,1385.818071,1568.462817,1592.410708,1662.166672,1770.7699,2054.72488,2497.849523,4030.314499,5028.476865,5704.339156,6963.898259,7796.682471,9930.504895,13269.47153,14685.4585,16883.86885,15908.33222,15713.90347,15061.86525,14189.76134,14025.83313,13887.62792,14625.73933,17006.46971,17676.0506,17983.71376,19310.20252,22523.32693,24236.55513,26332.9562,27212.4785,28781.04179,32318.81229,38560.71485,41094.0954,41821.32657,52579.59082,61456.19584,73540.15419,84210.5317,98892.59644,125852.1126,86555.79432,100169.0425,114792.6086,122870.0025,128384.2924,131205.8571,118041.5348,107672.0407,110226.1884,110554.4816,105653.5077,92529.90303,108516.5173,132579.3719,123752.3104
Tunisia,TUN,GDP per capita (current LCU),NY.GDP.PCAP.CN,,85.87160849,86.3226872,99.52392263,104.2947289,116.7303303,120.1370332,122.2842439,133.2705539,137.7777579,149.7007174,170.0488611,200.6523127,210.71994,275.7470182,301.850869,325.9697558,359.7543252,397.1141874,455.4103829,538.2207415,617.1365871,694.7831825,799.3067532,880.9261842,938.7658686,932.890487,1020.446003,1073.345836,1161.511633,1281.47755,1394.99073,1557.027858,1633.36498,1729.580677,1834.690431,2021.75907,2400.452482,2565.580272,2780.508143,2975.079336,3176.189027,3259.299736,3470.070723,3773.576656,4030.575037,4364.567831,4712.914782,5175.209122,5440.88073,6070.584447,6140.677821,6612.919926,6999.576294,7467.458947,7769.849207,8154.168692,8636.667002,9468.307366,10205.47726,9826.091254,10667.53454,11202.2005,12102.57675
Turkiye,TUR,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.002475375,0.002544682,0.002765757,0.003124594,0.003286205,0.00343272,0.003944327,0.004263244,0.004648201,0.005045794,0.005528827,0.006669425,0.007774006,0.009571835,0.012757498,0.016247584,0.020325426,0.025523336,0.037404055,0.064326519,0.118637116,0.175648517,0.228339544,0.295701831,0.457255865,0.713676049,1.017032036,1.457983969,2.471971305,4.264569967,7.235460801,11.39015818,19.41968814,34.58996829,66.34218567,130.8893342,245.0021997,470.5792179,1155.882905,1699.346566,2674.851385,3799.885344,5487.452407,7061.322719,8598.54177,9901.443406,11433.07282,12653.05449,14113.05861,13969.78864,15964.31714,18928.30671,21037.07154,23945.95155,26624.0952,30056.08615,33131.01956,39018.78962,46201.88159,52286.74353,60545.51028,86231.41144,176650.8751,307951.9416
Tuvalu,TUV,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,397.1448228,414.4174923,431.3359362,448.7698011,458.5245902,460.7428303,465.6282762,458.0469645,461.559545,473.9141949,488.2938818,522.0980442,467.0336544,547.845413,603.7574722,604.6344099,769.7740113,875.5914599,1089.552239,1151.491627,1331.409279,1389.886679,1515.423621,1609.225596,1684.485825,1678.038602,1773.478306,1921.619938,2279.37513,2379.595436,2697.655115,2806.361085,3226.142158,3103.020273,3166.173016,3026.634383,3190.428714,3350.083752,3699.376947,3458.877786,3317.535545,3551.401869,3501.013451,3663.674666,3945.316084,4504.918636,5160.339108,5455.762837,5914.790612,7106.297919,6793.043635,7152.347376,7527.696252,8226.023559
Tanzania,TZA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1938.784424,2007.280151,2139.411865,2315.633545,2438.149902,2409.827637,2682.804688,2714.921387,2821.285645,2867.248535,1537.382324,1589.485718,1747.012329,1977.462402,2329.386719,2671.201172,3309.814209,3774.818604,4060.962402,4428.959961,4981.844727,5634.946289,6483.791504,7603.12207,9284.749023,12201.66016,15627.68164,21454.19531,30441.44336,37083.97656,47344.15625,60337.71484,74192.52344,90544.92969,116034.7422,147670.7969,180775.5938,221111.5938,255192.8125,290725.1563,319614.1875,345827.7188,386913.3125,435749.75,487324.25,542199.625,592609.375,671226.375,803410.75,899454.3125,1019941.25,1197562.625,1343084.125,1526179,1674697.5,1850215.625,2052734.5,2175152.5,2290040.75,2404750.5,2533114.75,2633311.5,2747591,2886004.5
Uganda,UGA,GDP per capita (current LCU),NY.GDP.PCAP.CN,5.297498761,5.373696807,5.308800733,5.924729031,6.561308525,7.155917915,7.259952313,7.355139208,7.642035112,8.3415563,8.72037911,9.53530304,9.783600536,10.90605781,12.88163213,18.10252683,20.31759136,40.35813642,43.824598,65.75792773,93.69222855,197.1901473,313.7596314,472.3474678,574.0091151,1188.698606,2749.665964,7787.252958,23684.16818,52554.46693,78226.86893,100704.6855,146021.5431,198859.1564,218646.7284,259537.7333,288104.1086,303217.7497,335893.3745,350986.4387,389843.701,415790.917,424373.7921,472154.122,565909.5085,574332.2439,632859.3073,715042.3082,802935.3429,1543816.674,1673294.688,1944981.151,2037305.975,2124087.597,2277906.203,2443665.122,2594914.617,2704358.937,2902171.049,3075497.189,3145822.967,3234417.187,3444473.582,3805814.648
Ukraine,UKR,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,0.010509596,0.010936687,0.011527971,0.012501287,0.013555819,0.014530738,0.015105754,0.015675096,0.016748946,0.017221268,0.017732894,0.018740639,0.019571522,0.020388959,0.020687686,0.021151032,0.021743892,0.02288425,0.023969622,0.024924144,0.025197871,0.02555923,0.026572827,0.027600396,0.029627413,0.032182597,0.057499446,0.965093255,28.4161129,231.8444824,1058.308228,1596.602295,1845.35498,2045.947266,2625.961182,3581.548096,4339.592773,4857.385742,5800.834473,7534.915527,9708.594727,12076.18555,16149.56836,21419.32031,20564.02734,24429.18945,29518.5625,32002.39258,33472.60547,36903.96094,46412.60938,55899.35938,70170.5,84228.02344,94632.53125,101137.5547,131733.5156,147997.5781,189502.1719
Upper middle income,UMC,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.005733444,0.006871905,0.007483295,0.008883175,0.012630185,0.020481811,0.036017333,0.06138704,0.13414817,0.179202489,0.189946116,0.248156117,0.411969008,1.197817983,1.574298742,2.754577295,4.189002502,6.571794783,10.1085842,19.14100211,31.21591198,40.20395971,42.68174955,58.59615773,90.1173604,158.2795949,292.7947968,543.1996409,956.7383422,1692.149396,3488.856315,7211.352776,12351.70871,18641.08392,27630.6883,38188.7177,50686.21253,69742.2073,81478.61787,82941.20724,83880.15697,84325.41553,87475.70445,102649.8062,118549.5677,128107.7047,143046.9445,167803.1508,195416.6055,220731.5654,250993.5666,289241.1352,326741.3399,371554.6431,421487.1352,463219.4528,507876.0605,544719.6031,585847.4524,639851.7854,657550.175,772366.1407,843904.6042,875985.8976
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2999.864872,3059.160821,3236.013112,3366.36979,3565.31443,3818.288251,4136.308296,4325.959351,4684.588403,5019.998186,5234.296666,5609.3826,6094.01799,6726.358956,7225.69136,7801.456664,8592.253537,9452.576519,10564.94822,11674.18187,12574.79151,13976.10539,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.12997,32853.67259,34515.38131,36329.97026,37133.6204,37997.74243,39490.30239,41724.6412,44123.39965,46301.98765,48050.22741,48570.05943,47194.95009,48650.66432,50065.97895,51784.41147,53409.75078,55304.31553,57040.20821,58206.61419,60322.26142,63201.04585,65548.07078,64317.39891,71055.87619,77246.67388,81695.18707
Uzbekistan,UZB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429404886,1.498569288,1.52704321,1.581199415,2.937633639,20.69497412,233.0026935,2899.298387,13288.88743,24071.97417,41273.92572,58881.46023,87557.19994,132070.8792,197292.55,294802.3196,385017.7861,474050.1888,608529.8276,797519.6549,1049203.513,1427318.81,1778185.93,2763654.976,3518564.797,4285218.408,5069282.857,6074234.923,7072162.463,8020053.498,9802102.261,12945735.54,15863816.55,17688537.08,21149166.01,25151912.63,29291408.73
St. Vincent and the Grenadines,VCT,GDP per capita (current LCU),NY.GDP.PCAP.CN,266.2197977,280.1578222,285.6061388,265.1233105,280.9456653,283.0755779,296.9114752,295.6072132,320.5998454,342.8536128,374.7752872,397.1955586,525.5694495,579.8438052,656.6230537,694.2500409,818.864663,1263.078674,1546.376774,1796.000926,2068.46778,2547.657901,2818.56084,3009.458481,3304.36664,3545.638685,3898.857803,4241.457887,4835.666191,5162.139476,5769.466694,6100.727079,6628.393775,6803.583845,6858.456786,7472.979838,7831.131333,8216.773426,8836.0706,9254.265538,10152.21723,10978.39072,11608.30674,12152.5038,13184.9469,13975.546,15592.74772,17385.32267,17932.03887,17558.36398,17795.67186,17729.50333,18236.7995,19217.39786,19468.6284,19944.21592,20748.94067,21591.0146,22679.21087,23436.67798,22427.17333,22572.26929,25104.18671,27754.63365
"Venezuela, RB",VEN,GDP per capita (current LCU),NY.GDP.PCAP.CN,3.147137216,3.1969314,3.372712296,3.552557061,3.80276744,3.914580903,3.947382222,4.02607718,4.230906389,4.203214233,4.581490426,4.881478845,5.098982964,5.895706685,8.770871398,8.962851501,9.958932965,11.14953187,11.7623657,14.04717699,16.71226801,18.23764105,18.12308802,17.59534273,24.77828124,26.70571667,27.38791253,37.99629596,46.44932096,78.35736029,115.4022371,150.1760043,199.5841059,257.5985849,400.870521,619.057717,1304.161729,1820.641994,2127.865561,2476.100432,3260.871774,3574.954593,4257.252705,5206.255605,8109.340526,11402.34979,14534.90749,17968.74812,24257.09486,24967.00245,35411.2474,46655.19806,55494.65284,75267.85929,100394.6785,,,,,,,,,
British Virgin Islands,VGB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36663.20876,38633.52989,39411.04525,41976.00831,,
